timestamp,open,high,low,close,volume
2024-01-25 09:15:00,20956.74,21001.74,20948.57,20972.07,97472
2024-01-25 10:15:00,20972.07,21004.24,20945.06,20986.18,135256
2024-01-25 11:15:00,20986.18,21015.42,20957.9,20979.05,113372
2024-01-25 12:15:00,20979.05,21006.52,20966.68,20991.85,61359
2024-01-25 13:15:00,20991.85,21010.37,20959.09,20986.61,124691
2024-01-25 14:15:00,20986.61,21022.05,20976.15,20991.52,77802
2024-01-25 15:15:00,20991.52,21012.61,20978.13,20999.85,128139
2024-01-26 09:15:00,20999.85,21039.73,20992.29,21006.29,144381
2024-01-26 10:15:00,21006.29,21036.02,20994.08,21014.36,112402
2024-01-26 11:15:00,21014.36,21022.15,20991.66,21003.31,140673
2024-01-26 12:15:00,21003.31,21035.92,20987.24,21011.0,122544
2024-01-26 13:15:00,21011.0,21025.93,20976.81,21002.89,85509
2024-01-26 14:15:00,21002.89,21028.95,20976.26,21017.03,91359
2024-01-26 15:15:00,21017.03,21027.58,20995.68,21007.18,113464
2024-01-29 09:15:00,21007.18,21032.74,20979.37,21010.06,128222
2024-01-29 10:15:00,21010.06,21033.85,20999.67,21022.03,51854
2024-01-29 11:15:00,21022.03,21041.37,21015.66,21032.57,57146
2024-01-29 12:15:00,21032.57,21068.61,21012.84,21037.55,51607
2024-01-29 13:15:00,21037.55,21058.39,21019.34,21039.3,74164
2024-01-29 14:15:00,21039.3,21054.08,21032.34,21045.66,114454
2024-01-29 15:15:00,21045.66,21127.71,21040.87,21110.84,199824
2024-01-30 09:15:00,21110.84,21145.74,21093.35,21124.0,128135
2024-01-30 10:15:00,21124.0,21146.29,21103.33,21134.52,109049
2024-01-30 11:15:00,21134.52,21155.15,21112.46,21137.28,57894
2024-01-30 12:15:00,21137.28,21183.89,21103.85,21156.69,77235
2024-01-30 13:15:00,21156.69,21175.17,21135.13,21162.98,179524
2024-01-30 14:15:00,21162.98,21199.42,21143.88,21173.74,54278
2024-01-30 15:15:00,21173.74,21194.87,21148.12,21176.25,84675
2024-01-31 09:15:00,21176.25,21200.0,21143.06,21167.9,75928
2024-01-31 10:15:00,21167.9,21200.15,21130.88,21160.68,59359
2024-01-31 11:15:00,21160.68,21192.14,21137.83,21163.36,124607
2024-01-31 12:15:00,21163.36,21177.48,21137.59,21154.66,85683
2024-01-31 13:15:00,21154.66,21177.97,21147.25,21158.16,55224
2024-01-31 14:15:00,21158.16,21163.93,21145.19,21157.06,138381
2024-01-31 15:15:00,21157.06,21179.31,21112.25,21145.77,138117
2024-02-01 09:15:00,21145.77,21156.03,21112.65,21133.22,107963
2024-02-01 10:15:00,21133.22,21143.67,21104.14,21126.7,133202
2024-02-01 11:15:00,21126.7,21153.17,21112.07,21135.92,63710
2024-02-01 12:15:00,21135.92,21150.81,21108.29,21134.1,87777
2024-02-01 13:15:00,21134.1,21140.2,21115.04,21122.68,83082
2024-02-01 14:15:00,21122.68,21165.04,21105.56,21130.93,117449
2024-02-01 15:15:00,21130.93,21166.6,21124.3,21147.74,117952
2024-02-02 09:15:00,21147.74,21175.56,21123.98,21147.86,149613
2024-02-02 10:15:00,21147.86,21161.51,21115.97,21147.39,113532
2024-02-02 11:15:00,21147.39,21185.98,21124.13,21151.78,81365
2024-02-02 12:15:00,21151.78,21169.02,21139.53,21151.27,64871
2024-02-02 13:15:00,21151.27,21161.08,21121.3,21152.55,115323
2024-02-02 14:15:00,21152.55,21170.02,21129.69,21149.16,111894
2024-02-02 15:15:00,21149.16,21183.28,21132.66,21161.74,128561
2024-02-05 09:15:00,21161.74,21187.12,21133.04,21173.83,104387
2024-02-05 10:15:00,21173.83,21202.46,21149.37,21162.38,50336
2024-02-05 11:15:00,21162.38,21197.35,21139.37,21159.06,69476
2024-02-05 12:15:00,21159.06,21189.16,21144.08,21169.63,149991
2024-02-05 13:15:00,21169.63,21180.28,21136.64,21162.57,124946
2024-02-05 14:15:00,21162.57,21195.28,21145.25,21164.6,91704
2024-02-05 15:15:00,21164.6,21181.18,21135.47,21160.38,135461
2024-02-06 09:15:00,21160.38,21180.24,21139.64,21145.75,115836
2024-02-06 10:15:00,21145.75,21176.1,21135.87,21143.87,159447
2024-02-06 11:15:00,21143.87,21164.5,21119.22,21147.2,70232
2024-02-06 12:15:00,21147.2,21172.19,21130.28,21148.49,60527
2024-02-06 13:15:00,21148.49,21179.06,21111.3,21142.08,99808
2024-02-06 14:15:00,21142.08,21161.71,21108.67,21129.9,130931
2024-02-06 15:15:00,21129.9,21153.83,21084.82,21117.45,79817
2024-02-07 09:15:00,21117.45,21141.46,21082.8,21113.97,108153
2024-02-07 10:15:00,21113.97,21129.49,21108.1,21115.5,92516
2024-02-07 11:15:00,21115.5,21124.87,21092.39,21113.33,124177
2024-02-07 12:15:00,21113.33,21131.51,21103.08,21121.11,129887
2024-02-07 13:15:00,21121.11,21153.49,21107.3,21116.59,110443
2024-02-07 14:15:00,21116.59,21135.38,21087.36,21112.36,110981
2024-02-07 15:15:00,21112.36,21130.62,21094.85,21110.22,127014
2024-02-08 09:15:00,21110.22,21144.08,21080.12,21105.83,109878
2024-02-08 10:15:00,21105.83,21127.9,21093.71,21108.4,124963
2024-02-08 11:15:00,21108.4,21130.08,21082.43,21116.2,52875
2024-02-08 12:15:00,21116.2,21138.18,21086.99,21112.56,147605
2024-02-08 13:15:00,21112.56,21144.88,21079.61,21106.97,87512
2024-02-08 14:15:00,21106.97,21120.4,21096.26,21108.83,82850
2024-02-08 15:15:00,21108.83,21150.34,21084.06,21123.71,67927
2024-02-09 09:15:00,21123.71,21147.85,21105.49,21133.58,125965
2024-02-09 10:15:00,21133.58,21142.53,21094.44,21126.73,92823
2024-02-09 11:15:00,21126.73,21149.91,21092.59,21128.73,119579
2024-02-09 12:15:00,21128.73,21145.87,21118.79,21132.69,113156
2024-02-09 13:15:00,21132.69,21161.82,21108.93,21127.98,59869
2024-02-09 14:15:00,21127.98,21178.14,21097.17,21144.15,144924
2024-02-09 15:15:00,21144.15,21165.87,21123.56,21131.27,185164
2024-02-12 09:15:00,21131.27,21149.66,21115.21,21140.95,148174
2024-02-12 10:15:00,21140.95,21174.16,21119.34,21127.59,80647
2024-02-12 11:15:00,21127.59,21151.18,21086.45,21119.74,92992
2024-02-12 12:15:00,21119.74,21150.0,21087.46,21120.28,89608
2024-02-12 13:15:00,21120.28,21131.75,21113.92,21123.25,54877
2024-02-12 14:15:00,21123.25,21154.86,21110.41,21119.48,109459
2024-02-12 15:15:00,21119.48,21153.14,21093.59,21119.66,120804
2024-02-13 09:15:00,21119.66,21137.1,21111.45,21119.42,114139
2024-02-13 10:15:00,21119.42,21152.59,21101.21,21114.6,140476
2024-02-13 11:15:00,21114.6,21145.26,21087.46,21095.44,139873
2024-02-13 12:15:00,21095.44,21134.61,21071.1,21102.56,57936
2024-02-13 13:15:00,21102.56,21134.57,21083.92,21104.13,136870
2024-02-13 14:15:00,21104.13,21132.27,21070.0,21108.08,56629
2024-02-13 15:15:00,21108.08,21130.2,21101.02,21108.26,122641
2024-02-14 09:15:00,21108.26,21124.06,21077.17,21112.58,93064
2024-02-14 10:15:00,21112.58,21128.59,21078.06,21115.28,67038
2024-02-14 11:15:00,21115.28,21144.23,21096.09,21104.39,53379
2024-02-14 12:15:00,21104.39,21127.05,21089.68,21095.15,84782
2024-02-14 13:15:00,21095.15,21133.82,21074.37,21106.57,147735
2024-02-14 14:15:00,21106.57,21129.38,21080.52,21099.08,79038
2024-02-14 15:15:00,21099.08,21107.9,21070.58,21101.6,136363
2024-02-15 09:15:00,21101.6,21108.43,21061.49,21080.86,102640
2024-02-15 10:15:00,21080.86,21094.7,21054.48,21086.46,108138
2024-02-15 11:15:00,21086.46,21103.4,21073.21,21096.43,132978
2024-02-15 12:15:00,21096.43,21128.34,21080.0,21101.97,128301
2024-02-15 13:15:00,21101.97,21109.95,21065.03,21091.09,135814
2024-02-15 14:15:00,21091.09,21122.41,21064.46,21094.34,78183
2024-02-15 15:15:00,21094.34,21130.74,21077.38,21100.91,145631
2024-02-16 09:15:00,21100.91,21118.72,21070.39,21095.34,99060
2024-02-16 10:15:00,21095.34,21103.08,21084.13,21091.69,106606
2024-02-16 11:15:00,21091.69,21118.86,21053.62,21082.98,122924
2024-02-16 12:15:00,21082.98,21118.38,21065.65,21093.28,137207
2024-02-16 13:15:00,21093.28,21110.97,21057.93,21090.4,56743
2024-02-16 14:15:00,21090.4,21112.74,21072.76,21084.14,136079
2024-02-16 15:15:00,21084.14,21114.56,21064.06,21079.56,122910
2024-02-19 09:15:00,21079.56,21109.64,21049.21,21080.42,131490
2024-02-19 10:15:00,21080.42,21104.71,21063.78,21069.57,136223
2024-02-19 11:15:00,21069.57,21095.65,21054.73,21069.0,94541
2024-02-19 12:15:00,21069.0,21084.66,21059.7,21074.22,136159
2024-02-19 13:15:00,21074.22,21087.56,21046.84,21081.64,78197
2024-02-19 14:15:00,21081.64,21109.43,21071.91,21090.82,90846
2024-02-19 15:15:00,21090.82,21100.18,21084.24,21092.63,70632
2024-02-20 09:15:00,21092.63,21099.12,21074.54,21081.99,108079
2024-02-20 10:15:00,21081.99,21095.19,21045.38,21073.02,64918
2024-02-20 11:15:00,21073.02,21082.16,21047.68,21073.83,127743
2024-02-20 12:15:00,21073.83,21090.69,21049.59,21072.57,51007
2024-02-20 13:15:00,21072.57,21105.93,21042.35,21070.37,83491
2024-02-20 14:15:00,21070.37,21104.93,21061.49,21087.01,119806
2024-02-20 15:15:00,21087.01,21123.05,21057.01,21103.04,96421
2024-02-21 09:15:00,21103.04,21117.49,21070.41,21111.93,91033
2024-02-21 10:15:00,21111.93,21138.18,21085.64,21115.97,104747
2024-02-21 11:15:00,21115.97,21126.13,21064.09,21097.52,110305
2024-02-21 12:15:00,21097.52,21153.84,21089.88,21121.25,63875
2024-02-21 13:15:00,21121.25,21138.12,21101.55,21115.86,94500
2024-02-21 14:15:00,21115.86,21144.24,21107.71,21115.0,132998
2024-02-21 15:15:00,21115.0,21130.48,21069.53,21096.35,134599
2024-02-22 09:15:00,21096.35,21165.92,21090.98,21145.8,180036
2024-02-22 10:15:00,21145.8,21163.87,21117.61,21153.56,114764
2024-02-22 11:15:00,21153.56,21175.47,21120.84,21143.23,139277
2024-02-22 12:15:00,21143.23,21166.96,21103.74,21134.67,132210
2024-02-22 13:15:00,21134.67,21152.99,21115.6,21134.8,132756
2024-02-22 14:15:00,21134.8,21161.07,21120.49,21140.85,174165
2024-02-22 15:15:00,21140.85,21181.39,21133.55,21151.44,61835
2024-02-23 09:15:00,21151.44,21173.07,21116.36,21145.12,55376
2024-02-23 10:15:00,21145.12,21180.5,21120.56,21151.2,92143
2024-02-23 11:15:00,21151.2,21169.72,21099.2,21128.53,95015
2024-02-23 12:15:00,21128.53,21142.47,21104.14,21134.94,55130
2024-02-23 13:15:00,21134.94,21155.62,21120.24,21130.0,98870
2024-02-23 14:15:00,21130.0,21158.08,21101.77,21141.45,138984
2024-02-23 15:15:00,21141.45,21159.21,21133.62,21152.23,138916
2024-02-26 09:15:00,21152.23,21164.79,21112.02,21142.56,128997
2024-02-26 10:15:00,21142.56,21151.81,21126.02,21141.51,135990
2024-02-26 11:15:00,21141.51,21178.3,21118.66,21161.54,61104
2024-02-26 12:15:00,21161.54,21190.93,21128.34,21153.44,146832
2024-02-26 13:15:00,21153.44,21206.94,21145.64,21174.56,137878
2024-02-26 14:15:00,21174.56,21184.97,21162.65,21174.07,113736
2024-02-26 15:15:00,21174.07,21224.19,21164.43,21189.19,88770
2024-02-27 09:15:00,21189.19,21242.03,21157.68,21211.98,54947
2024-02-27 10:15:00,21211.98,21261.82,21188.44,21230.53,128282
2024-02-27 11:15:00,21230.53,21276.86,21201.26,21248.73,71697
2024-02-27 12:15:00,21248.73,21280.46,21232.8,21274.15,144317
2024-02-27 13:15:00,21274.15,21301.6,21253.37,21271.84,119993
2024-02-27 14:15:00,21271.84,21315.75,21243.31,21281.79,75430
2024-02-27 15:15:00,21281.79,21339.13,21268.33,21320.28,100052
2024-02-28 09:15:00,21320.28,21337.84,21306.1,21315.97,76174
2024-02-28 10:15:00,21315.97,21352.58,21284.74,21328.34,122684
2024-02-28 11:15:00,21328.34,21429.85,21323.85,21396.8,181012
2024-02-28 12:15:00,21396.8,21409.27,21378.67,21399.85,79102
2024-02-28 13:15:00,21399.85,21463.13,21366.93,21431.59,104381
2024-02-28 14:15:00,21431.59,21466.42,21413.45,21429.7,53694
2024-02-28 15:15:00,21429.7,21444.23,21403.26,21436.26,93947
2024-02-29 09:15:00,21436.26,21479.04,21410.38,21449.15,68191
2024-02-29 10:15:00,21449.15,21482.19,21425.69,21463.12,164133
2024-02-29 11:15:00,21463.12,21504.09,21442.28,21477.27,64573
2024-02-29 12:15:00,21477.27,21489.4,21462.61,21471.27,81252
2024-02-29 13:15:00,21471.27,21489.77,21439.11,21481.45,128215
2024-02-29 14:15:00,21481.45,21505.41,21453.45,21475.71,144181
2024-02-29 15:15:00,21475.71,21487.92,21450.33,21467.82,137080
2024-03-01 09:15:00,21467.82,21502.13,21452.01,21481.42,118951
2024-03-01 10:15:00,21481.42,21496.85,21450.22,21491.24,55706
2024-03-01 11:15:00,21491.24,21525.67,21471.77,21484.38,52128
2024-03-01 12:15:00,21484.38,21523.66,21476.27,21498.94,126271
2024-03-01 13:15:00,21498.94,21524.15,21492.61,21509.18,121567
2024-03-01 14:15:00,21509.18,21534.72,21467.71,21502.14,112722
2024-03-01 15:15:00,21502.14,21531.48,21484.73,21491.63,163211
2024-03-04 09:15:00,21491.63,21512.04,21458.62,21505.78,117552
2024-03-04 10:15:00,21505.78,21544.03,21486.58,21514.56,54799
2024-03-04 11:15:00,21514.56,21553.62,21483.59,21525.2,93506
2024-03-04 12:15:00,21525.2,21571.06,21507.09,21542.08,102431
2024-03-04 13:15:00,21542.08,21592.06,21522.2,21557.85,115211
2024-03-04 14:15:00,21557.85,21586.77,21544.42,21557.43,60828
2024-03-04 15:15:00,21557.43,21607.7,21536.06,21578.03,92101
2024-03-05 09:15:00,21578.03,21607.07,21564.16,21592.24,108447
2024-03-05 10:15:00,21592.24,21607.78,21576.67,21582.94,96210
2024-03-05 11:15:00,21582.94,21615.65,21558.76,21597.6,57518
2024-03-05 12:15:00,21597.6,21626.63,21571.69,21597.07,54081
2024-03-05 13:15:00,21597.07,21703.72,21593.65,21661.37,190932
2024-03-05 14:15:00,21661.37,21686.51,21639.35,21670.02,129310
2024-03-05 15:15:00,21670.02,21688.52,21649.6,21665.72,108188
2024-03-06 09:15:00,21665.72,21682.67,21635.1,21659.58,82717
2024-03-06 10:15:00,21659.58,21665.61,21649.0,21659.83,117861
2024-03-06 11:15:00,21659.83,21672.64,21639.7,21658.08,130199
2024-03-06 12:15:00,21658.08,21693.81,21638.35,21661.32,66074
2024-03-06 13:15:00,21661.32,21700.8,21626.4,21674.4,139381
2024-03-06 14:15:00,21674.4,21718.89,21649.37,21684.29,143000
2024-03-06 15:15:00,21684.29,21714.83,21640.88,21667.24,141779
2024-03-07 09:15:00,21667.24,21696.28,21646.97,21667.47,65907
2024-03-07 10:15:00,21667.47,21696.19,21651.64,21676.37,125009
2024-03-07 11:15:00,21676.37,21705.48,21653.21,21674.76,130209
2024-03-07 12:15:00,21674.76,21718.7,21655.4,21692.2,103843
2024-03-07 13:15:00,21692.2,21733.28,21684.98,21703.58,91553
2024-03-07 14:15:00,21703.58,21718.92,21662.16,21693.5,122260
2024-03-07 15:15:00,21693.5,21716.07,21659.51,21705.61,106704
2024-03-08 09:15:00,21705.61,21747.71,21691.49,21727.16,71229
2024-03-08 10:15:00,21727.16,21753.44,21702.24,21717.62,118012
2024-03-08 11:15:00,21717.62,21753.36,21696.09,21729.31,66406
2024-03-08 12:15:00,21729.31,21752.74,21720.87,21728.67,134015
2024-03-08 13:15:00,21728.67,21766.4,21702.05,21741.64,129316
2024-03-08 14:15:00,21741.64,21778.6,21735.41,21745.89,53718
2024-03-08 15:15:00,21745.89,21784.49,21734.56,21771.55,124991
2024-03-11 09:15:00,21771.55,21796.02,21751.61,21771.85,132203
2024-03-11 10:15:00,21771.85,21784.65,21742.63,21772.3,103227
2024-03-11 11:15:00,21772.3,21779.49,21764.47,21771.27,107619
2024-03-11 12:15:00,21771.27,21780.58,21736.72,21767.56,91853
2024-03-11 13:15:00,21767.56,21807.41,21733.3,21776.59,67139
2024-03-11 14:15:00,21776.59,21790.0,21767.91,21777.75,108929
2024-03-11 15:15:00,21777.75,21791.8,21764.04,21783.9,100351
2024-03-12 09:15:00,21783.9,21815.96,21735.11,21764.51,125718
2024-03-12 10:15:00,21764.51,21796.6,21754.73,21785.9,117466
2024-03-12 11:15:00,21785.9,21810.19,21769.1,21802.49,109930
2024-03-12 12:15:00,21802.49,21813.94,21784.14,21799.73,56624
2024-03-12 13:15:00,21799.73,21891.63,21796.63,21866.63,216482
2024-03-12 14:15:00,21866.63,21875.65,21847.46,21860.39,97943
2024-03-12 15:15:00,21860.39,21882.5,21848.36,21859.2,122512
2024-03-13 09:15:00,21859.2,21891.26,21840.69,21874.67,122070
2024-03-13 10:15:00,21874.67,21907.48,21840.42,21898.92,101629
2024-03-13 11:15:00,21898.92,21938.98,21877.18,21904.38,97920
2024-03-13 12:15:00,21904.38,21935.43,21898.02,21915.43,67961
2024-03-13 13:15:00,21915.43,21964.42,21894.85,21935.3,69521
2024-03-13 14:15:00,21935.3,21958.69,21921.74,21931.62,130805
2024-03-13 15:15:00,21931.62,21951.25,21916.53,21937.27,116809
2024-03-14 09:15:00,21937.27,21970.89,21921.22,21941.41,138317
2024-03-14 10:15:00,21941.41,21958.91,21924.33,21938.56,145069
2024-03-14 11:15:00,21938.56,21951.53,21909.74,21934.41,125821
2024-03-14 12:15:00,21934.41,21961.05,21907.15,21929.66,72349
2024-03-14 13:15:00,21929.66,21949.11,21900.01,21932.7,195909
2024-03-14 14:15:00,21932.7,21941.0,21913.99,21919.56,91116
2024-03-14 15:15:00,21919.56,21939.61,21896.15,21919.49,111814
2024-03-15 09:15:00,21919.49,21957.33,21912.63,21930.26,68098
2024-03-15 10:15:00,21930.26,21949.61,21882.27,21898.57,72699
2024-03-15 11:15:00,21898.57,21919.57,21868.42,21889.81,138587
2024-03-15 12:15:00,21889.81,21919.23,21866.5,21893.43,75200
2024-03-15 13:15:00,21893.43,21906.8,21869.67,21883.62,89008
2024-03-15 14:15:00,21883.62,21904.97,21864.23,21885.3,123464
2024-03-15 15:15:00,21885.3,21914.16,21861.61,21874.81,65974
2024-03-18 09:15:00,21874.81,21891.65,21842.23,21857.58,69198
2024-03-18 10:15:00,21857.58,21871.22,21831.15,21857.6,95398
2024-03-18 11:15:00,21857.6,21869.01,21823.64,21853.48,85537
2024-03-18 12:15:00,21853.48,21879.37,21834.96,21844.08,130698
2024-03-18 13:15:00,21844.08,21883.15,21832.31,21851.0,80518
2024-03-18 14:15:00,21851.0,21878.82,21824.48,21861.42,63178
2024-03-18 15:15:00,21861.42,21961.07,21850.59,21940.54,222580
2024-03-19 09:15:00,21940.54,21994.64,21912.86,21970.13,87649
2024-03-19 10:15:00,21970.13,21977.81,21939.06,21961.29,120143
2024-03-19 11:15:00,21961.29,21991.8,21941.61,21947.73,72946
